주문번호,플랫폼,기타,주문날짜,주문시간,주문요일,주문금액,매장부담금액,지역(구),지역(동),지방,단백,황금,세트250,고기250,고기500,추가100,추가200,쌈장,와사비,말돈소금,명이나물,쌈무,김치,된장찌개,편마늘,고추,공기밥,계란찜,사이다500,콜라355,콜라500,제로콜라355,제로콜라500
F2304151722JZ2BE,요기요,,2023-04-15,17,토,35000,0,동작구,상도4동,,,,,,,,,,,,,,,,,,,,,,,,
F2304151704J1S11,요기요,,2023-04-15,17,토,20500,0,관악구,대학동,,,,,,,,,,,,,,,,,,,,,,,,
F2304151645JFZD1,요기요,,2023-04-15,16,토,16000,0,동작구,상도1동,,,,,,,,,,,,,,,,,,,,,,,,
F2304151635J9536,요기요,,2023-04-15,16,토,16000,0,관악구,신림동,,,,,,,,,,,,,,,,,,,,,,,,
F2304151515JDKB4,요기요,,2023-04-15,15,토,11000,0,동작구,대방동,,,,,,,,,,,,,,,,,,,,,,,,
F2304151500J6I8B,요기요,,2023-04-15,15,토,20000,0,관악구,청룡동,,,,,,,,,,,,,,,,,,,,,,,,
F2304151449JOKED,요기요,,2023-04-15,14,토,16000,3000,관악구,신사동,,,,,,,,,,,,,,,,,,,,,,,,
F2304151423JEU90,요기요,,2023-04-15,14,토,16000,0,동작구,상도2동,,,,,,,,,,,,,,,,,,,,,,,,
F2304151405JYLEA,요기요,,2023-04-15,14,토,25900,7000,동작구,상도3동,,,,,,,,,,,,,,,,,,,,,,,,
F2304151313JKX18,요기요,,2023-04-15,13,토,16000,3000,동작구,노량진1동,,,,,,,,,,,,,,,,,,,,,,,,
F2304151258JIB2C,요기요,,2023-04-15,12,토,11000,0,관악구,대학동,,,,,,,,,,,,,,,,,,,,,,,,
F2304151241JZOE1,요기요,,2023-04-15,12,토,25400,7000,관악구,신림동,,,,,,,,,,,,,,,,,,,,,,,,
F2304151224JLA3E,요기요,,2023-04-15,12,토,21500,0,관악구,보라매동,,,,,,,,,,,,,,,,,,,,,,,,
F2304151118JT3F0,요기요,,2023-04-15,11,토,16000,3000,관악구,신림동,,,,,,,,,,,,,,,,,,,,,,,,
F2304142237JPX5B,요기요,,2023-04-14,22,금,18500,0,동작구,노량진1동,,,,,,,,,,,,,,,,,,,,,,,,
F2304142224JJI06,요기요,,2023-04-14,22,금,21400,3000,관악구,신사동,,,,,,,,,,,,,,,,,,,,,,,,
F2304142205JW9DD,요기요,,2023-04-14,22,금,16000,0,관악구,청룡동,,,,,,,,,,,,,,,,,,,,,,,,
F2304142134JU144,요기요,,2023-04-14,21,금,17000,0,관악구,봉천동,,,,,,,,,,,,,,,,,,,,,,,,
F2304142119JJT7C,요기요,,2023-04-14,21,금,11000,0,동작구,상도3동,,,,,,,,,,,,,,,,,,,,,,,,
F2304142105JF1A6,요기요,,2023-04-14,21,금,12000,0,관악구,대학동,,,,,,,,,,,,,,,,,,,,,,,,
F2304142059JAN72,요기요,,2023-04-14,21,금,24000,0,관악구,신사동,,,,,,,,,,,,,,,,,,,,,,,,
F2304142057JH418,요기요,,2023-04-14,20,금,16000,3000,관악구,서림동,,,,,,,,,,,,,,,,,,,,,,,,
F2304141931JOPDE,요기요,,2023-04-14,19,금,16000,0,관악구,인헌동,,,,,,,,,,,,,,,,,,,,,,,,
F2304141908ZJOC1,요기요,,2023-04-14,19,금,16000,0,관악구,신림동,,,,,,,,,,,,,,,,,,,,,,,,
F2304141859J9TDB,요기요,,2023-04-14,18,금,11000,0,관악구,신림동,,,,,,,,,,,,,,,,,,,,,,,,
F2304141858JZI56,요기요,,2023-04-14,18,금,11000,0,동작구,상도3동,,,,,,,,,,,,,,,,,,,,,,,,
F2304141841JHI06,요기요,,2023-04-14,18,금,26000,7000,관악구,보라매동,,,,,,,,,,,,,,,,,,,,,,,,
F2304141757J6VF9,요기요,,2023-04-14,17,금,19400,0,관악구,신림동,,,,,,,,,,,,,,,,,,,,,,,,
F2304141606JJX9A,요기요,,2023-04-14,16,금,26400,0,동작구,신대방2동,,,,,,,,,,,,,,,,,,,,,,,,
F2304141417JDMAE,요기요,,2023-04-14,14,금,11000,0,관악구,신림동,,,,,,,,,,,,,,,,,,,,,,,,
F2304141335JOPAF,요기요,,2023-04-14,13,금,27000,0,관악구,신림동,,,,,,,,,,,,,,,,,,,,,,,,
F2304141317JP9C2,요기요,,2023-04-14,13,금,11000,0,관악구,봉천동,,,,,,,,,,,,,,,,,,,,,,,,
F2304141238J8458,요기요,,2023-04-14,12,금,26900,7000,관악구,대학동,,,,,,,,,,,,,,,,,,,,,,,,
F2304141222JWWEE,요기요,,2023-04-14,12,금,16000,3000,동작구,흑석동,,,,,,,,,,,,,,,,,,,,,,,,
F2304141154J8JE2,요기요,,2023-04-14,11,금,20000,0,동작구,흑석동,,,,,,,,,,,,,,,,,,,,,,,,
F2304132238JDQCC,요기요,,2023-04-13,22,목,15000,0,관악구,서림동,,,,,,,,,,,,,,,,,,,,,,,,
F2304132225JFE63,요기요,,2023-04-13,22,목,15900,0,관악구,신림동,,,,,,,,,,,,,,,,,,,,,,,,
F2304132215J6F14,요기요,,2023-04-13,22,목,25000,7000,동작구,상도1동,,,,,,,,,,,,,,,,,,,,,,,,
F2304132200JZO2F,요기요,,2023-04-13,22,목,16500,0,관악구,보라매동,,,,,,,,,,,,,,,,,,,,,,,,
F2304132153JTYD4,요기요,,2023-04-13,21,목,10900,0,관악구,서원동,,,,,,,,,,,,,,,,,,,,,,,,
F2304132101JTCCA,요기요,,2023-04-13,21,목,27000,0,관악구,신원동,,,,,,,,,,,,,,,,,,,,,,,,
F2304132031JJADD,요기요,,2023-04-13,20,목,16000,3000,관악구,낙성대동,,,,,,,,,,,,,,,,,,,,,,,,
F2304132012J607C,요기요,,2023-04-13,20,목,11000,0,동작구,상도3동,,,,,,,,,,,,,,,,,,,,,,,,
F2304132009JZQE4,요기요,,2023-04-13,20,목,11000,0,관악구,봉천동,,,,,,,,,,,,,,,,,,,,,,,,
F2304131946JEMED,요기요,,2023-04-13,19,목,27000,0,동작구,상도1동,,,,,,,,,,,,,,,,,,,,,,,,
F2304131904J5S1B,요기요,,2023-04-13,19,목,26900,7000,동작구,상도2동,,,,,,,,,,,,,,,,,,,,,,,,
F2304131851JYPB2,요기요,,2023-04-13,18,목,22900,0,관악구,신사동,,,,,,,,,,,,,,,,,,,,,,,,
F2304131842JQIA6,요기요,,2023-04-13,18,목,27000,7000,관악구,중앙동,,,,,,,,,,,,,,,,,,,,,,,,
F2304131836JGW9C,요기요,,2023-04-13,18,목,14000,0,동작구,신대방1동,,,,,,,,,,,,,,,,,,,,,,,,
F2304131828JKO2A,요기요,,2023-04-13,18,목,26000,7000,동작구,상도1동,,,,,,,,,,,,,,,,,,,,,,,,
F2304131541JK36B,요기요,,2023-04-13,15,목,19000,0,관악구,중앙동,,,,,,,,,,,,,,,,,,,,,,,,
F2304131531JKL46,요기요,,2023-04-13,15,목,20900,0,관악구,대학동,,,,,,,,,,,,,,,,,,,,,,,,
F2304131519JJI80,요기요,,2023-04-13,15,목,10900,0,동작구,사당2동,,,,,,,,,,,,,,,,,,,,,,,,
F2304131412J8QB1,요기요,,2023-04-13,14,목,15500,0,관악구,조원동,,,,,,,,,,,,,,,,,,,,,,,,
F2304131317JJ6E7,요기요,,2023-04-13,13,목,16900,0,동작구,상도1동,,,,,,,,,,,,,,,,,,,,,,,,
F2304131204J8I63,요기요,,2023-04-13,12,목,16000,3000,동작구,상도1동,,,,,,,,,,,,,,,,,,,,,,,,
F2304131120JPK93,요기요,,2023-04-13,11,목,15900,3000,관악구,청림동,,,,,,,,,,,,,,,,,,,,,,,,
F2304131115JK4A3,요기요,,2023-04-13,11,목,16000,3000,관악구,보라매동,,,,,,,,,,,,,,,,,,,,,,,,
F2304122251J818B,요기요,,2023-04-12,22,수,18000,0,관악구,청룡동,,,,,,,,,,,,,,,,,,,,,,,,
F2304122234JP9A7,요기요,,2023-04-12,22,수,18000,3000,관악구,신림동,,,,,,,,,,,,,,,,,,,,,,,,
F2304122152JJX56,요기요,,2023-04-12,21,수,21500,3000,관악구,대학동,,,,,,,,,,,,,,,,,,,,,,,,
F2304122055J6353,요기요,,2023-04-12,20,수,11000,0,관악구,신림동,,,,,,,,,,,,,,,,,,,,,,,,
F2304122027JWX71,요기요,,2023-04-12,20,수,27000,7000,관악구,은천동,,,,,,,,,,,,,,,,,,,,,,,,
F2304122014JT41F,요기요,,2023-04-12,20,수,35000,10000,관악구,신림동,,,,,,,,,,,,,,,,,,,,,,,,
F2304121939JOXE4,요기요,,2023-04-12,19,수,23500,0,관악구,봉천동,,,,,,,,,,,,,,,,,,,,,,,,
F2304121932J6B86,요기요,,2023-04-12,19,수,22000,3000,관악구,신림동,,,,,,,,,,,,,,,,,,,,,,,,
F2304121911JGJ54,요기요,,2023-04-12,19,수,18000,0,동작구,노량진1동,,,,,,,,,,,,,,,,,,,,,,,,
F2304121807J8UC0,요기요,,2023-04-12,18,수,17900,3000,관악구,청룡동,,,,,,,,,,,,,,,,,,,,,,,,
F2304121739JHS4D,요기요,,2023-04-12,17,수,17000,0,관악구,봉천동,,,,,,,,,,,,,,,,,,,,,,,,
F2304121726J6T3D,요기요,,2023-04-12,17,수,22500,0,관악구,행운동,,,,,,,,,,,,,,,,,,,,,,,,
F2304121725JAO09,요기요,,2023-04-12,17,수,15900,3000,관악구,신림동,,,,,,,,,,,,,,,,,,,,,,,,
F2304121711JPM92,요기요,,2023-04-12,17,수,17000,0,관악구,인헌동,,,,,,,,,,,,,,,,,,,,,,,,
F2304121634JFEB7,요기요,,2023-04-12,16,수,16000,3000,동작구,노량진1동,,,,,,,,,,,,,,,,,,,,,,,,
F2304121626J6194,요기요,,2023-04-12,16,수,15400,3000,동작구,노량진1동,,,,,,,,,,,,,,,,,,,,,,,,
F2304121556J6L42,요기요,,2023-04-12,15,수,27000,7000,동작구,상도2동,,,,,,,,,,,,,,,,,,,,,,,,
F2304121443J8TE1,요기요,,2023-04-12,14,수,27000,7000,관악구,서림동,,,,,,,,,,,,,,,,,,,,,,,,
F2304121407JZR44,요기요,,2023-04-12,14,수,16000,3000,관악구,봉천동,,,,,,,,,,,,,,,,,,,,,,,,
F2304121246JKH1C,요기요,,2023-04-12,12,수,11000,0,관악구,청룡동,,,,,,,,,,,,,,,,,,,,,,,,
F2304121228JP635,요기요,,2023-04-12,12,수,25500,0,관악구,신림동,,,,,,,,,,,,,,,,,,,,,,,,
F2304121151J6I8E,요기요,,2023-04-12,11,수,19500,3000,관악구,은천동,,,,,,,,,,,,,,,,,,,,,,,,
F2304121138JK613,요기요,,2023-04-12,11,수,11000,0,동작구,노량진2동,,,,,,,,,,,,,,,,,,,,,,,,
F2304121104J8VB9,요기요,,2023-04-12,11,수,12000,0,관악구,신원동,,,,,,,,,,,,,,,,,,,,,,,,
F2304112242JZ5CD,요기요,,2023-04-11,22,화,14500,0,관악구,대학동,,,,,,,,,,,,,,,,,,,,,,,,
F2304112239JZHFF,요기요,,2023-04-11,22,화,18000,0,관악구,미성동,,,,,,,,,,,,,,,,,,,,,,,,
F2304112238JDDEE,요기요,,2023-04-11,22,화,11000,0,동작구,상도1동,,,,,,,,,,,,,,,,,,,,,,,,
F2304112217JPS35,요기요,,2023-04-11,22,화,11000,0,관악구,봉천동,,,,,,,,,,,,,,,,,,,,,,,,
F2304112212J6969,요기요,,2023-04-11,22,화,21000,3000,관악구,신림동,,,,,,,,,,,,,,,,,,,,,,,,
F2304112212J6ZD5,요기요,,2023-04-11,22,화,24500,0,동작구,대방동,,,,,,,,,,,,,,,,,,,,,,,,
F2304112207JD230,요기요,,2023-04-11,22,화,27000,7000,동작구,상도1동,,,,,,,,,,,,,,,,,,,,,,,,
F2304112206JFA07,요기요,,2023-04-11,22,화,25500,7000,동작구,신대방1동,,,,,,,,,,,,,,,,,,,,,,,,
F2304112201JDYEA,요기요,,2023-04-11,22,화,16000,0,관악구,신림동,,,,,,,,,,,,,,,,,,,,,,,,
F2304112158J6N2E,요기요,,2023-04-11,21,화,26900,7000,금천구,독산3동,,,,,,,,,,,,,,,,,,,,,,,,
F2304112120JJ8C9,요기요,,2023-04-11,21,화,17900,3000,관악구,신림동,,,,,,,,,,,,,,,,,,,,,,,,
F2304112055J875C,요기요,,2023-04-11,20,화,18000,0,동작구,노량진1동,,,,,,,,,,,,,,,,,,,,,,,,
F2304112045J65A6,요기요,,2023-04-11,20,화,11900,0,관악구,대학동,,,,,,,,,,,,,,,,,,,,,,,,
F2304112005JFGA4,요기요,,2023-04-11,20,화,13000,0,관악구,청룡동,,,,,,,,,,,,,,,,,,,,,,,,
F2304111957JY77D,요기요,,2023-04-11,19,화,15900,0,관악구,미성동,,,,,,,,,,,,,,,,,,,,,,,,
F2304111957J6K6A,요기요,,2023-04-11,19,화,18400,0,관악구,대학동,,,,,,,,,,,,,,,,,,,,,,,,
F2304111929JDN34,요기요,,2023-04-11,19,화,36000,10000,동작구,상도4동,,,,,,,,,,,,,,,,,,,,,,,,
F2304111919JH5D5,요기요,,2023-04-11,19,화,27000,0,관악구,성현동,,,,,,,,,,,,,,,,,,,,,,,,
F2304111917J1O43,요기요,,2023-04-11,19,화,14500,0,관악구,신원동,,,,,,,,,,,,,,,,,,,,,,,,
F2304111855JF74E,요기요,,2023-04-11,18,화,14500,0,관악구,청룡동,,,,,,,,,,,,,,,,,,,,,,,,
F2304111849J5IDE,요기요,,2023-04-11,18,화,16000,3000,동작구,상도4동,,,,,,,,,,,,,,,,,,,,,,,,
F2304111848JZ8B0,요기요,,2023-04-11,18,화,11000,0,관악구,중앙동,,,,,,,,,,,,,,,,,,,,,,,,
F2304111838J8X6B,요기요,,2023-04-11,18,화,22400,0,동작구,상도2동,,,,,,,,,,,,,,,,,,,,,,,,
F2304111835JQT78,요기요,,2023-04-11,18,화,16000,3000,동작구,상도2동,,,,,,,,,,,,,,,,,,,,,,,,
F2304111719JJU55,요기요,,2023-04-11,17,화,17000,3000,관악구,신림동,,,,,,,,,,,,,,,,,,,,,,,,
F2304111345J8J43,요기요,,2023-04-11,13,화,18000,0,관악구,서림동,,,,,,,,,,,,,,,,,,,,,,,,
F2304111212J6821,요기요,,2023-04-11,12,화,15900,0,동작구,신대방2동,,,,,,,,,,,,,,,,,,,,,,,,
F2304111108JTA49,요기요,,2023-04-11,11,화,25500,7000,동작구,노량진1동,,,,,,,,,,,,,,,,,,,,,,,,
F2304102251JJ9EE,요기요,,2023-04-10,22,월,15000,0,동작구,상도1동,,,,,,,,,,,,,,,,,,,,,,,,
F2304102139JJPC9,요기요,,2023-04-10,21,월,16000,3000,관악구,대학동,,,,,,,,,,,,,,,,,,,,,,,,
F2304102138JHRC9,요기요,,2023-04-10,21,월,11000,0,관악구,서림동,,,,,,,,,,,,,,,,,,,,,,,,
F2304102048JW85D,요기요,,2023-04-10,20,월,20400,0,관악구,봉천동,,,,,,,,,,,,,,,,,,,,,,,,
F2304102035JE56D,요기요,,2023-04-10,20,월,18000,0,동작구,상도1동,,,,,,,,,,,,,,,,,,,,,,,,
F2304102011J69AA,요기요,,2023-04-10,20,월,11000,0,관악구,신원동,,,,,,,,,,,,,,,,,,,,,,,,
F2304102001JHKC9,요기요,,2023-04-10,20,월,18000,0,관악구,신림동,,,,,,,,,,,,,,,,,,,,,,,,
F2304101959JZ3DE,요기요,,2023-04-10,19,월,20400,0,관악구,행운동,,,,,,,,,,,,,,,,,,,,,,,,
F2304101955JLR1F,요기요,,2023-04-10,19,월,18000,0,관악구,중앙동,,,,,,,,,,,,,,,,,,,,,,,,
F2304101942JP0CB,요기요,,2023-04-10,19,월,19500,0,관악구,낙성대동,,,,,,,,,,,,,,,,,,,,,,,,
F2304101916J5F22,요기요,,2023-04-10,19,월,15900,3000,관악구,봉천동,,,,,,,,,,,,,,,,,,,,,,,,
F2304101858JZODC,요기요,,2023-04-10,18,월,17000,0,관악구,신림동,,,,,,,,,,,,,,,,,,,,,,,,
F2304101852JZRA8,요기요,,2023-04-10,18,월,19000,0,관악구,낙성대동,,,,,,,,,,,,,,,,,,,,,,,,
F2304101849J5XCF,요기요,,2023-04-10,18,월,19000,0,관악구,신사동,,,,,,,,,,,,,,,,,,,,,,,,
F2304101844JJTF4,요기요,,2023-04-10,18,월,18000,3000,동작구,노량진1동,,,,,,,,,,,,,,,,,,,,,,,,
F2304101810JZVDC,요기요,,2023-04-10,18,월,11000,0,관악구,대학동,,,,,,,,,,,,,,,,,,,,,,,,
F2304101810JA214,요기요,,2023-04-10,18,월,18000,0,관악구,보라매동,,,,,,,,,,,,,,,,,,,,,,,,
F2304101803JNJ80,요기요,,2023-04-10,18,월,16000,0,관악구,신림동,,,,,,,,,,,,,,,,,,,,,,,,
F2304101737J8721,요기요,,2023-04-10,17,월,17900,3000,동작구,상도1동,,,,,,,,,,,,,,,,,,,,,,,,
F2304101703JPH80,요기요,,2023-04-10,17,월,10900,0,동작구,사당2동,,,,,,,,,,,,,,,,,,,,,,,,
F2304101616JZF92,요기요,,2023-04-10,16,월,11000,0,동작구,노량진1동,,,,,,,,,,,,,,,,,,,,,,,,
F2304101458J8676,요기요,,2023-04-10,14,월,26000,7000,동작구,흑석동,,,,,,,,,,,,,,,,,,,,,,,,
F2304101410JKJEC,요기요,,2023-04-10,14,월,25000,7000,동작구,상도1동,,,,,,,,,,,,,,,,,,,,,,,,
F2304101357JJM1D,요기요,,2023-04-10,13,월,17900,0,관악구,서림동,,,,,,,,,,,,,,,,,,,,,,,,
F2304101350JZYA0,요기요,,2023-04-10,13,월,11000,0,관악구,신림동,,,,,,,,,,,,,,,,,,,,,,,,
F2304101347JKS75,요기요,,2023-04-10,13,월,16000,3000,동작구,신대방1동,,,,,,,,,,,,,,,,,,,,,,,,
F2304101322JF9CA,요기요,,2023-04-10,13,월,10900,0,동작구,상도1동,,,,,,,,,,,,,,,,,,,,,,,,
F2304101250JKD5B,요기요,,2023-04-10,12,월,16000,3000,관악구,인헌동,,,,,,,,,,,,,,,,,,,,,,,,
F2304101246JD546,요기요,,2023-04-10,12,월,15000,0,관악구,신림동,,,,,,,,,,,,,,,,,,,,,,,,
F2304101209JZM93,요기요,,2023-04-10,12,월,25000,7000,동작구,흑석동,,,,,,,,,,,,,,,,,,,,,,,,
F2304101135JDQ41,요기요,,2023-04-10,11,월,16000,3000,관악구,봉천동,,,,,,,,,,,,,,,,,,,,,,,,
F2304101130JJ06D,요기요,,2023-04-10,11,월,16000,3000,동작구,대방동,,,,,,,,,,,,,,,,,,,,,,,,
F2304101130J6953,요기요,,2023-04-10,11,월,18500,3000,관악구,신림동,,,,,,,,,,,,,,,,,,,,,,,,
F2304101123JFXCB,요기요,,2023-04-10,11,월,28500,0,관악구,신림동,,,,,,,,,,,,,,,,,,,,,,,,
F2304101116JHW77,요기요,,2023-04-10,11,월,13500,0,관악구,청룡동,,,,,,,,,,,,,,,,,,,,,,,,
F2304092249JJFFF,요기요,,2023-04-09,22,일,16000,0,관악구,중앙동,,,,,,,,,,,,,,,,,,,,,,,,
F2304092215JUSC0,요기요,,2023-04-09,22,일,19400,0,관악구,신림동,,,,,,,,,,,,,,,,,,,,,,,,
F2304092138JZU5A,요기요,,2023-04-09,21,일,18400,0,동작구,상도1동,,,,,,,,,,,,,,,,,,,,,,,,
F2304092123JDS77,요기요,,2023-04-09,21,일,11000,0,관악구,낙성대동,,,,,,,,,,,,,,,,,,,,,,,,
F2304091954JM02E,요기요,,2023-04-09,19,일,11000,0,관악구,신림동,,,,,,,,,,,,,,,,,,,,,,,,
F2304091954JD1D1,요기요,,2023-04-09,19,일,18000,0,관악구,서원동,,,,,,,,,,,,,,,,,,,,,,,,
F2304091944JTT49,요기요,,2023-04-09,19,일,13000,0,관악구,서림동,,,,,,,,,,,,,,,,,,,,,,,,
F2304091941JLYC4,요기요,,2023-04-09,19,일,16000,0,관악구,청룡동,,,,,,,,,,,,,,,,,,,,,,,,
F2304091912JDJ68,요기요,,2023-04-09,19,일,19400,0,동작구,신대방2동,,,,,,,,,,,,,,,,,,,,,,,,
F2304091900JVD5F,요기요,,2023-04-09,19,일,18000,3000,동작구,신대방2동,,,,,,,,,,,,,,,,,,,,,,,,
F2304091830J07F6,요기요,,2023-04-09,18,일,19000,0,관악구,봉천동,,,,,,,,,,,,,,,,,,,,,,,,
F2304091826J4S05,요기요,,2023-04-09,18,일,29000,7000,관악구,신림동,,,,,,,,,,,,,,,,,,,,,,,,
F2304091752JA2BB,요기요,,2023-04-09,17,일,16000,0,관악구,신림동,,,,,,,,,,,,,,,,,,,,,,,,
F2304091724JVG18,요기요,,2023-04-09,17,일,27000,0,동작구,신대방2동,,,,,,,,,,,,,,,,,,,,,,,,
F2304091621J1M56,요기요,,2023-04-09,16,일,10900,0,동작구,상도3동,,,,,,,,,,,,,,,,,,,,,,,,
F2304091604J6O26,요기요,,2023-04-09,16,일,18900,0,동작구,흑석동,,,,,,,,,,,,,,,,,,,,,,,,
F2304091542JT1E5,요기요,,2023-04-09,15,일,12900,0,관악구,낙성대동,,,,,,,,,,,,,,,,,,,,,,,,
F2304091406J1G38,요기요,,2023-04-09,14,일,35400,10000,관악구,신원동,,,,,,,,,,,,,,,,,,,,,,,,
F2304091329JJ135,요기요,,2023-04-09,13,일,10900,0,관악구,봉천동,,,,,,,,,,,,,,,,,,,,,,,,
F2304091323JHPDE,요기요,,2023-04-09,13,일,12900,0,관악구,인헌동,,,,,,,,,,,,,,,,,,,,,,,,
F2304091317JPJ3E,요기요,,2023-04-09,13,일,15900,0,관악구,조원동,,,,,,,,,,,,,,,,,,,,,,,,
F2304091258JWIA4,요기요,,2023-04-09,12,일,12900,0,관악구,청룡동,,,,,,,,,,,,,,,,,,,,,,,,
F2304091237JWIEB,요기요,,2023-04-09,12,일,25900,7000,관악구,행운동,,,,,,,,,,,,,,,,,,,,,,,,
F2304091230JYDD1,요기요,,2023-04-09,12,일,25900,7000,동작구,상도1동,,,,,,,,,,,,,,,,,,,,,,,,
F2304091155JA06F,요기요,,2023-04-09,11,일,15900,3000,동작구,상도1동,,,,,,,,,,,,,,,,,,,,,,,,
F2304091138JUUE5,요기요,,2023-04-09,11,일,20400,0,동작구,노량진1동,,,,,,,,,,,,,,,,,,,,,,,,
F2304091135J1U9D,요기요,,2023-04-09,11,일,15400,0,관악구,신림동,,,,,,,,,,,,,,,,,,,,,,,,
F2304091134JLN47,요기요,,2023-04-09,11,일,25300,7000,동작구,노량진2동,,,,,,,,,,,,,,,,,,,,,,,,
F2304091127JYKF5,요기요,,2023-04-09,11,일,15900,3000,관악구,신림동,,,,,,,,,,,,,,,,,,,,,,,,
F2304091123JUL5F,요기요,,2023-04-09,11,일,10900,0,관악구,미성동,,,,,,,,,,,,,,,,,,,,,,,,
F2304091122JNBA3,요기요,,2023-04-09,11,일,15900,3000,관악구,대학동,,,,,,,,,,,,,,,,,,,,,,,,
F2304091112J18B2,요기요,,2023-04-09,11,일,35400,10000,관악구,낙성대동,,,,,,,,,,,,,,,,,,,,,,,,
F2304082236JK7FB,요기요,,2023-04-08,22,토,14900,0,동작구,상도1동,,,,,,,,,,,,,,,,,,,,,,,,
F2304082148JDS85,요기요,,2023-04-08,21,토,25400,7000,관악구,신림동,,,,,,,,,,,,,,,,,,,,,,,,
F2304082143JOJ86,요기요,,2023-04-08,21,토,10900,0,관악구,대학동,,,,,,,,,,,,,,,,,,,,,,,,
F2304082136JL94E,요기요,,2023-04-08,21,토,17400,3000,동작구,사당1동,,,,,,,,,,,,,,,,,,,,,,,,
F2304082124J8TBD,요기요,,2023-04-08,21,토,15900,0,관악구,청룡동,,,,,,,,,,,,,,,,,,,,,,,,
F2304082103JUR37,요기요,,2023-04-08,21,토,15900,0,관악구,서원동,,,,,,,,,,,,,,,,,,,,,,,,
F2304082102JKOB1,요기요,,2023-04-08,21,토,15900,0,관악구,낙성대동,,,,,,,,,,,,,,,,,,,,,,,,
F2304082022JU70D,요기요,,2023-04-08,20,토,11900,0,동작구,신대방2동,,,,,,,,,,,,,,,,,,,,,,,,
F2304081946JAC6A,요기요,,2023-04-08,19,토,15900,0,관악구,신림동,,,,,,,,,,,,,,,,,,,,,,,,
F2304081931JD299,요기요,,2023-04-08,19,토,19900,0,동작구,노량진2동,,,,,,,,,,,,,,,,,,,,,,,,
F2304081917JSLA5,요기요,,2023-04-08,19,토,15900,0,관악구,신림동,,,,,,,,,,,,,,,,,,,,,,,,
F2304081901J2D8B,요기요,,2023-04-08,19,토,23400,0,관악구,미성동,,,,,,,,,,,,,,,,,,,,,,,,
F2304081845JBH39,요기요,,2023-04-08,18,토,11400,0,관악구,신원동,,,,,,,,,,,,,,,,,,,,,,,,
F2304081827JDJBF,요기요,,2023-04-08,18,토,13400,0,관악구,신원동,,,,,,,,,,,,,,,,,,,,,,,,
F2304081801JS719,요기요,,2023-04-08,18,토,15900,0,관악구,낙성대동,,,,,,,,,,,,,,,,,,,,,,,,
F2304081801J4U4B,요기요,,2023-04-08,18,토,10900,0,관악구,신사동,,,,,,,,,,,,,,,,,,,,,,,,
F2304081800JN3DB,요기요,,2023-04-08,18,토,11900,0,관악구,신림동,,,,,,,,,,,,,,,,,,,,,,,,
F2304081731JPZA5,요기요,,2023-04-08,17,토,17900,0,관악구,청룡동,,,,,,,,,,,,,,,,,,,,,,,,
F2304081721JF65E,요기요,,2023-04-08,17,토,16400,0,관악구,신림동,,,,,,,,,,,,,,,,,,,,,,,,
F2304081654JA6FC,요기요,,2023-04-08,16,토,15400,3000,관악구,중앙동,,,,,,,,,,,,,,,,,,,,,,,,
F2304081619JYQB9,요기요,,2023-04-08,16,토,15400,3000,동작구,대방동,,,,,,,,,,,,,,,,,,,,,,,,
F2304081549JZZAB,요기요,,2023-04-08,15,토,12400,0,관악구,봉천동,,,,,,,,,,,,,,,,,,,,,,,,
F2304081544JW0F4,요기요,,2023-04-08,15,토,18400,3000,관악구,신림동,,,,,,,,,,,,,,,,,,,,,,,,
F2304081529JFY97,요기요,,2023-04-08,15,토,15400,0,관악구,청룡동,,,,,,,,,,,,,,,,,,,,,,,,
F2304081500JTK25,요기요,,2023-04-08,15,토,13400,0,관악구,신림동,,,,,,,,,,,,,,,,,,,,,,,,
F2304081457JDSD8,요기요,,2023-04-08,14,토,17900,0,동작구,상도1동,,,,,,,,,,,,,,,,,,,,,,,,
F2304081440JFBD3,요기요,,2023-04-08,14,토,20900,0,관악구,낙성대동,,,,,,,,,,,,,,,,,,,,,,,,
F2304081330JYA9A,요기요,,2023-04-08,13,토,18400,0,관악구,청룡동,,,,,,,,,,,,,,,,,,,,,,,,
F2304081318JJ22A,요기요,,2023-04-08,13,토,17900,0,동작구,상도1동,,,,,,,,,,,,,,,,,,,,,,,,
F2304081256JKFCA,요기요,,2023-04-08,12,토,15900,0,동작구,상도1동,,,,,,,,,,,,,,,,,,,,,,,,
F2304081217JWRFB,요기요,,2023-04-08,12,토,13400,0,동작구,상도1동,,,,,,,,,,,,,,,,,,,,,,,,
F2304072225JT397,요기요,,2023-04-07,22,금,24900,0,동작구,상도3동,,,,,,,,,,,,,,,,,,,,,,,,
F2304072214JEM97,요기요,,2023-04-07,22,금,15900,0,관악구,서림동,,,,,,,,,,,,,,,,,,,,,,,,
F2304072204JF89E,요기요,,2023-04-07,22,금,16900,0,동작구,흑석동,,,,,,,,,,,,,,,,,,,,,,,,
F2304072154JZT72,요기요,,2023-04-07,21,금,21400,3000,관악구,신림동,,,,,,,,,,,,,,,,,,,,,,,,
F2304072150JU5F6,요기요,,2023-04-07,21,금,17900,0,관악구,청룡동,,,,,,,,,,,,,,,,,,,,,,,,
F2304072142JYD30,요기요,,2023-04-07,21,금,15900,0,관악구,신림동,,,,,,,,,,,,,,,,,,,,,,,,
